ticker,mae,rmse,r2,dpa,long_ret_mean,short_ret_mean,edge_score,status
INVH,1.0163255342927895,1.3515383661445814,-0.032127564655284546,48.62385321100918,-0.0787633295008714,-0.00708599819964866,-0.07167733130122275,success
IONS,1.832651839624537,2.6980064338372336,-0.005205986531032547,50.05149330587023,0.11815570090227541,0.031660151522708846,0.08649554937956656,success
IP,1.4207094247010716,2.0726004766572546,0.0002861007920753611,51.493305870236874,0.013287737940880309,0.09520156025948844,-0.08191382231860812,success
IQV,1.8395633449456703,2.924219800994399,-0.5944173499036827,51.92307692307693,0.028982854235323725,-0.23399905531925583,0.26298190955457956,success
IR,1.4455576163237556,2.0543073324516623,-0.00830707411733056,47.151898734177216,-0.021233481138800598,0.36546326339191254,-0.3866967445307131,success
ISRG,1.395567318832889,2.0500676425223467,-0.010881291389427394,48.42767295597484,0.005383423889013236,0.2701094983331651,-0.26472607444415186,success
ITW,0.9798015465215711,1.3621762231114565,-0.0005804598281469175,50.77239958805355,0.06072294777406964,0.057365303982302523,0.0033576437917671176,success
JAMF,1.9314994133723944,2.6129511863404025,-0.173077773935832,47.15025906735752,-0.4533960977435768,0.14987361863866572,-0.6032697163822425,success
JBHT,1.4200539945438047,2.0348014662137364,-0.0017066097008291425,49.63954685890834,0.04417212720686678,0.16544674899782824,-0.12127462179096146,success
JNJ,0.7768247647731927,1.079871848621754,-6.264901735941741e-05,52.42018537590113,0.05108529272349377,0.0,0.05108529272349377,success
